,TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
943,1610612742,2016,00,Manny Harris,Manny,manny-harris,6,G,6-5,185,"SEP 21, 1989",27.0,3,Michigan,202412,
944,1610612742,2016,00,Dwight Powell,Dwight,dwight-powell,7,F-C,6-11,240,"JUL 20, 1991",25.0,2,Stanford,203939,Traded from BOS on 12/18/14
945,1610612742,2016,00,Nicolas Brussino,Nicolas,nicolas-brussino,9,F,6-8,215,"MAR 02, 1993",24.0,R,Penarol,1627852,
946,1610612742,2016,00,Dorian Finney-Smith,Dorian,dorian-finney-smith,10,F,6-8,220,"MAY 04, 1993",24.0,R,Florida,1627827,
947,1610612742,2016,00,Yogi Ferrell,Yogi,yogi-ferrell,11,G,6-0,180,"MAY 09, 1993",24.0,R,Indiana,1627812,
948,1610612742,2016,00,DeAndre Liggins,DeAndre,deandre-liggins,14,G,6-6,209,"MAR 31, 1988",29.0,3,Kentucky,202732,
949,1610612742,2016,00,Jarrod Uthoff,Jarrod,jarrod-uthoff,19,F,6-9,221,"MAY 19, 1993",24.0,R,Iowa,1627784,
950,1610612742,2016,00,AJ Hammons,AJ,aj-hammons,20,C,7-0,260,"AUG 27, 1992",24.0,R,Purdue,1627773,
951,1610612742,2016,00,Wesley Matthews,Wesley,wesley-matthews,23,G-F,6-5,220,"OCT 14, 1986",30.0,7,Marquette,202083,
952,1610612742,2016,00,Seth Curry,Seth,seth-curry,30,G,6-2,185,"AUG 23, 1990",26.0,3,Duke,203552,
953,1610612742,2016,00,Devin Harris,Devin,devin-harris,34,G,6-3,185,"FEB 27, 1983",34.0,12,Wisconsin,2734,
954,1610612742,2016,00,Harrison Barnes,Harrison,harrison-barnes,40,F,6-8,225,"MAY 30, 1992",25.0,4,North Carolina,203084,
955,1610612742,2016,00,Dirk Nowitzki,Dirk,dirk-nowitzki,41,F,7-0,245,"JUN 19, 1978",39.0,18,DJK Wurzburg,1717,
956,1610612742,2016,00,Salah Mejri,Salah,salah-mejri,50,C,7-2,245,"JUN 15, 1986",31.0,1,Real Madrid,1626257,
957,1610612742,2017,00,Dennis Smith Jr.,Dennis,dennis-smith-jr,1,G,6-3,195,"NOV 25, 1997",20.0,R,North Carolina State,1628372,
958,1610612742,2017,00,Nerlens Noel,Nerlens,nerlens-noel,3,C,6-11,220,"APR 10, 1994",24.0,3,Kentucky,203457,
959,1610612742,2017,00,J.J. Barea,J.J.,jj-barea,5,G,6-0,185,"JUN 26, 1984",34.0,11,Northeastern,200826,
960,1610612742,2017,00,Johnathan Motley,Johnathan,johnathan-motley,6,F,6-10,230,"MAY 04, 1995",23.0,R,Baylor,1628405,
961,1610612742,2017,00,Dwight Powell,Dwight,dwight-powell,7,C-F,6-11,240,"JUL 20, 1991",26.0,3,Stanford,203939,Traded from BOS on 12/18/14
962,1610612742,2017,00,Kyle Collinsworth,Kyle,kyle-collinsworth,8,G,6-6,210,"OCT 03, 1991",26.0,R,Brigham Young,1627858,
963,1610612742,2017,00,Aaron Harrison,Aaron,aaron-harrison,9,G,6-6,210,"OCT 28, 1994",23.0,2,Kentucky,1626151,
964,1610612742,2017,00,Dorian Finney-Smith,Dorian,dorian-finney-smith,10,F,6-8,220,"MAY 04, 1993",25.0,1,Florida,1627827,
965,1610612742,2017,00,Yogi Ferrell,Yogi,yogi-ferrell,11,G,6-0,180,"MAY 09, 1993",25.0,1,Indiana,1627812,
966,1610612742,2017,00,Doug McDermott,Doug,doug-mcdermott,20,F,6-8,219,"JAN 03, 1992",26.0,3,Creighton,203926,
967,1610612742,2017,00,Jalen Jones,Jalen,jalen-jones,21,F,6-7,220,"MAY 27, 1993",25.0,R,Texas A&M,1627883,
968,1610612742,2017,00,Wesley Matthews,Wesley,wesley-matthews,23,G-F,6-5,220,"OCT 14, 1986",31.0,8,Marquette,202083,
969,1610612742,2017,00,Seth Curry,Seth,seth-curry,30,G,6-2,185,"AUG 23, 1990",27.0,4,Duke,203552,
970,1610612742,2017,00,Harrison Barnes,Harrison,harrison-barnes,40,F,6-8,225,"MAY 30, 1992",26.0,5,North Carolina,203084,
971,1610612742,2017,00,Dirk Nowitzki,Dirk,dirk-nowitzki,41,C-F,7-0,245,"JUN 19, 1978",40.0,19,DJK Wurzburg,1717,
972,1610612742,2017,00,Maxi Kleber,Maxi,maxi-kleber,42,F,6-11,220,"JAN 29, 1992",26.0,R,Bayern Munich,1628467,Signed on 07/12/17
973,1610612742,2017,00,Salah Mejri,Salah,salah-mejri,50,C,7-2,235,"JUN 15, 1986",32.0,2,Real Madrid,1626257,
974,1610612742,2018,00,Courtney Lee,Courtney,courtney-lee,1,G,6-5,215,"OCT 03, 1985",33.0,10,Western Kentucky,201584,
975,1610612742,2018,00,Daryl Macon,Daryl,daryl-macon,3,G,6-3,185,"NOV 29, 1995",23.0,R,Arkansas,1629133,
976,1610612742,2018,00,J.J. Barea,J.J.,jj-barea,5,G,6-0,185,"JUN 26, 1984",35.0,12,Northeastern,200826,
977,1610612742,2018,00,Kristaps Porzingis,Kristaps,kristaps-porzingis,6,F-C,7-3,240,"AUG 02, 1995",23.0,3,Cajasol Sevilla,204001,
978,1610612742,2018,00,Dwight Powell,Dwight,dwight-powell,7,F-C,6-11,240,"JUL 20, 1991",27.0,4,Stanford,203939,Traded from BOS on 12/18/14
979,1610612742,2018,00,Dorian Finney-Smith,Dorian,dorian-finney-smith,10,F,6-8,220,"MAY 04, 1993",26.0,2,Florida,1627827,
980,1610612742,2018,00,Tim Hardaway Jr.,Tim,tim-hardaway-jr,11,G,6-6,205,"MAR 16, 1992",27.0,5,Michigan,203501,Traded from NYK on 01/31/19
981,1610612742,2018,00,Jalen Brunson,Jalen,jalen-brunson,13,G,6-3,190,"AUG 31, 1996",22.0,R,Villanova,1628973,
982,1610612742,2018,00,Trey Burke,Trey,trey-burke,23,G,6-1,175,"NOV 12, 1992",26.0,5,Michigan,203504,
983,1610612742,2018,00,Devin Harris,Devin,devin-harris,34,G,6-3,185,"FEB 27, 1983",36.0,14,Wisconsin,2734,
984,1610612742,2018,00,Kostas Antetokounmpo,Kostas,kostas-antetokounmpo,37,F,6-10,200,"NOV 20, 1997",21.0,R,Dayton,1628961,
985,1610612742,2018,00,Dirk Nowitzki,Dirk,dirk-nowitzki,41,F,7-0,245,"JUN 19, 1978",41.0,20,DJK Wurzburg,1717,
986,1610612742,2018,00,Maxi Kleber,Maxi,maxi-kleber,42,F,6-11,240,"JAN 29, 1992",27.0,1,Bayern Munich,1628467,Signed on 07/12/17
987,1610612742,2018,00,Justin Jackson,Justin,justin-jackson,44,F,6-8,210,"MAR 28, 1995",24.0,1,North Carolina,1628382,
988,1610612742,2018,00,Ryan Broekhoff,Ryan,ryan-broekhoff,45,G-F,6-7,215,"AUG 23, 1990",28.0,R,Valparaiso,1629151,
989,1610612742,2018,00,Salah Mejri,Salah,salah-mejri,50,C,7-2,235,"JUN 15, 1986",33.0,3,Real Madrid,1626257,
990,1610612742,2018,00,Luka Doncic,Luka,luka-doncic,77,F-G,6-7,218,"FEB 28, 1999",20.0,R,Real Madrid,1629029,Draft Rights Traded from ATL on 06/21/18
991,1610612742,2019,00,Courtney Lee,Courtney,courtney-lee,1,G,6-5,215,"OCT 03, 1985",34.0,11,Western Kentucky,201584,
992,1610612742,2019,00,Antonius Cleveland,Antonius,antonius-cleveland,3,G,6-5,195,"FEB 02, 1994",26.0,1,S.E. Missouri,1628499,
993,1610612742,2019,00,J.J. Barea,J.J.,jj-barea,5,G,5-10,180,"JUN 26, 1984",36.0,13,Northeastern,200826,
994,1610612742,2019,00,Kristaps Porzingis,Kristaps,kristaps-porzingis,6,F-C,7-3,240,"AUG 02, 1995",24.0,3,Cajasol Sevilla,204001,
995,1610612742,2019,00,Dwight Powell,Dwight,dwight-powell,7,F-C,6-10,240,"JUL 20, 1991",28.0,5,Stanford,203939,Traded from BOS on 12/18/14
996,1610612742,2019,00,Michael Kidd-Gilchrist,Michael,michael-kidd-gilchrist,9,F,6-6,232,"SEP 26, 1993",26.0,7,Kentucky,203077,
997,1610612742,2019,00,Dorian Finney-Smith,Dorian,dorian-finney-smith,10,F,6-7,220,"MAY 04, 1993",27.0,3,Florida,1627827,
998,1610612742,2019,00,Tim Hardaway Jr.,Tim,tim-hardaway-jr,11,G-F,6-5,205,"MAR 16, 1992",28.0,6,Michigan,203501,Traded from NYK on 01/31/19
999,1610612742,2019,00,Jalen Brunson,Jalen,jalen-brunson,13,G,6-1,190,"AUG 31, 1996",23.0,1,Villanova,1628973,
1000,1610612742,2019,00,Josh Reaves,Josh,josh-reaves,23,G-F,6-4,214,"JUN 04, 1997",23.0,R,Penn State,1629729,
1001,1610612742,2019,00,Seth Curry,Seth,seth-curry,30,G,6-2,185,"AUG 23, 1990",29.0,5,Duke,203552,
1002,1610612742,2019,00,Trey Burke,Trey,trey-burke,32,G,6-0,185,"NOV 12, 1992",27.0,6,Michigan,203504,
1003,1610612742,2019,00,Willie Cauley-Stein,Willie,willie-cauley-stein,33,C,7-0,240,"AUG 18, 1993",26.0,4,Kentucky,1626161,
1004,1610612742,2019,00,Maxi Kleber,Maxi,maxi-kleber,42,F,6-10,240,"JAN 29, 1992",28.0,2,Bayern Munich,1628467,Signed on 07/12/17
1005,1610612742,2019,00,Justin Jackson,Justin,justin-jackson,44,F,6-7,220,"MAR 28, 1995",25.0,2,North Carolina,1628382,
1006,1610612742,2019,00,Boban Marjanovic,Boban,boban-marjanovic,51,C,7-4,290,"AUG 15, 1988",31.0,4,Crvena zvezda,1626246,
1007,1610612742,2019,00,Delon Wright,Delon,delon-wright,55,G,6-5,185,"APR 26, 1992",28.0,4,Utah,1626153,
1008,1610612742,2019,00,Luka Doncic,Luka,luka-doncic,77,F-G,6-7,230,"FEB 28, 1999",21.0,1,Real Madrid,1629029,Draft Rights Traded from ATL on 06/21/18
1009,1610612742,2020,00,Josh Richardson,Josh,josh-richardson,0,G,6-5,200,"SEP 15, 1993",27.0,5,Tennessee,1626196,
1010,1610612742,2020,00,Tyrell Terry,Tyrell,tyrell-terry,1,G,6-2,160,"SEP 28, 2000",20.0,R,Stanford,1630179,
1011,1610612742,2020,00,Tyler Bey,Tyler,tyler-bey,2,F,6-7,215,"FEB 10, 1998",23.0,R,Colorado,1630189,
1012,1610612742,2020,00,Trey Burke,Trey,trey-burke,3,G,6-0,185,"NOV 12, 1992",28.0,7,Michigan,203504,
1013,1610612742,2020,00,Kristaps Porzingis,Kristaps,kristaps-porzingis,6,F-C,7-3,240,"AUG 02, 1995",25.0,4,Cajasol Sevilla,204001,
1014,1610612742,2020,00,Dwight Powell,Dwight,dwight-powell,7,F-C,6-10,240,"JUL 20, 1991",29.0,6,Stanford,203939,Traded from BOS on 12/18/14
1015,1610612742,2020,00,Josh Green,Josh,josh-green,8,G,6-5,200,"NOV 16, 2000",20.0,R,Arizona,1630182,#18 Pick in 2020 Draft
1016,1610612742,2020,00,Dorian Finney-Smith,Dorian,dorian-finney-smith,10,F,6-7,220,"MAY 04, 1993",28.0,4,Florida,1627827,
1017,1610612742,2020,00,Tim Hardaway Jr.,Tim,tim-hardaway-jr,11,G-F,6-5,205,"MAR 16, 1992",29.0,7,Michigan,203501,Traded from NYK on 01/31/19
1018,1610612742,2020,00,Jalen Brunson,Jalen,jalen-brunson,13,G,6-1,190,"AUG 31, 1996",24.0,2,Villanova,1628973,
1019,1610612742,2020,00,Nate Hinton,Nate,nate-hinton,14,G-F,6-5,210,"JUN 08, 1999",22.0,R,Houston,1630207,
1020,1610612742,2020,00,JJ Redick,JJ,jj-redick,17,G,6-3,200,"JUN 24, 1984",37.0,14,Duke,200755,
1021,1610612742,2020,00,Willie Cauley-Stein,Willie,willie-cauley-stein,33,C,7-0,240,"AUG 18, 1993",27.0,5,Kentucky,1626161,
1022,1610612742,2020,00,Maxi Kleber,Maxi,maxi-kleber,42,F,6-10,240,"JAN 29, 1992",29.0,3,Bayern Munich,1628467,Signed on 07/12/17
1023,1610612742,2020,00,Nicolo Melli,Nicolo,nicolo-melli,44,F,6-9,236,"JAN 26, 1991",30.0,1,Fenerbahce,1629740,
1024,1610612742,2020,00,Boban Marjanovic,Boban,boban-marjanovic,51,C,7-4,290,"AUG 15, 1988",32.0,5,Crvena zvezda,1626246,
1025,1610612742,2020,00,Luka Doncic,Luka,luka-doncic,77,F-G,6-7,230,"FEB 28, 1999",22.0,2,Real Madrid,1629029,Draft Rights Traded from ATL on 06/21/18
1026,1610612742,2021,00,Sterling Brown,Sterling,sterling-brown,0,G-F,6-5,219,"FEB 10, 1995",27.0,4,Southern Methodist,1628425,
1027,1610612742,2021,00,Theo Pinson,Theo,theo-pinson,1,G-F,6-5,212,"NOV 05, 1995",26.0,3,North Carolina,1629033,
1028,1610612742,2021,00,Trey Burke,Trey,trey-burke,3,G,6-0,185,"NOV 12, 1992",29.0,8,Michigan,203504,
1029,1610612742,2021,00,Moses Wright,Moses,moses-wright,5,F,6-8,226,"DEC 23, 1998",23.0,R,Georgia Tech,1630589,
1030,1610612742,2021,00,Dwight Powell,Dwight,dwight-powell,7,F-C,6-10,240,"JUL 20, 1991",30.0,7,Stanford,203939,Traded from BOS on 12/18/14
1031,1610612742,2021,00,Josh Green,Josh,josh-green,8,G,6-5,200,"NOV 16, 2000",21.0,1,Arizona,1630182,#18 Pick in 2020 Draft
1032,1610612742,2021,00,Dorian Finney-Smith,Dorian,dorian-finney-smith,10,F,6-7,220,"MAY 04, 1993",29.0,5,Florida,1627827,
1033,1610612742,2021,00,Tim Hardaway Jr.,Tim,tim-hardaway-jr,11,G-F,6-5,205,"MAR 16, 1992",30.0,8,Michigan,203501,Traded from NYK on 01/31/19
1034,1610612742,2021,00,Jalen Brunson,Jalen,jalen-brunson,13,G,6-1,190,"AUG 31, 1996",25.0,3,Villanova,1628973,
1035,1610612742,2021,00,Frank Ntilikina,Frank,frank-ntilikina,21,G,6-4,200,"JUL 28, 1998",23.0,4,Strasbourg IG,1628373,
1036,1610612742,2021,00,Reggie Bullock Jr.,Reggie,reggie-bullock-jr,25,G-F,6-6,205,"MAR 16, 1991",31.0,8,North Carolina,203493,
1037,1610612742,2021,00,Spencer Dinwiddie,Spencer,spencer-dinwiddie,26,G,6-6,215,"APR 06, 1993",29.0,7,Colorado,203915,
1038,1610612742,2021,00,Marquese Chriss,Marquese,marquese-chriss,35,F,6-9,240,"JUL 02, 1997",24.0,5,Washington,1627737,
1039,1610612742,2021,00,Maxi Kleber,Maxi,maxi-kleber,42,F,6-10,240,"JAN 29, 1992",30.0,4,Bayern Munich,1628467,Signed on 07/12/17
1040,1610612742,2021,00,Davis Bertans,Davis,davis-bertans,44,F,6-10,225,"NOV 12, 1992",29.0,5,Baskonia,202722,
1041,1610612742,2021,00,Boban Marjanovic,Boban,boban-marjanovic,51,C,7-3,290,"AUG 15, 1988",33.0,6,Crvena zvezda,1626246,
1042,1610612742,2021,00,Luka Doncic,Luka,luka-doncic,77,F-G,6-7,230,"FEB 28, 1999",23.0,3,Real Madrid,1629029,Draft Rights Traded from ATL on 06/21/18
1043,1610612742,2022,00,JaVale McGee,JaVale,javale-mcgee,00,C-F,7-0,270,"JAN 19, 1988",35.0,14,Nevada,201580,
1044,1610612742,2022,00,Justin Holiday,Justin,justin-holiday,0,F-G,6-6,180,"APR 05, 1989",34.0,9,Washington,203200,
1045,1610612742,2022,00,Theo Pinson,Theo,theo-pinson,1,G-F,6-7,212,"NOV 05, 1995",27.0,4,North Carolina,1629033,
1046,1610612742,2022,00,Kyrie Irving,Kyrie,kyrie-irving,2,G,6-2,195,"MAR 23, 1992",31.0,11,Duke,202681,Traded from BKN on 02/06/23
1047,1610612742,2022,00,Jaden Hardy,Jaden,jaden-hardy,3,G,6-3,198,"JUL 05, 2002",20.0,R,NBA G League Ignite,1630702,Draft Rights Traded from SAC on 06/24/22
1048,1610612742,2022,00,Dwight Powell,Dwight,dwight-powell,7,F-C,6-10,240,"JUL 20, 1991",31.0,8,Stanford,203939,Traded from BOS on 12/18/14
1049,1610612742,2022,00,Josh Green,Josh,josh-green,8,G,6-7,200,"NOV 16, 2000",22.0,2,Arizona,1630182,#18 Pick in 2020 Draft
1050,1610612742,2022,00,A.J. Lawson,A.J.,aj-lawson,9,G,6-6,179,"JUL 15, 2000",22.0,R,South Carolina,1630639,Signed on 12/26/22
1051,1610612742,2022,00,Tim Hardaway Jr.,Tim,tim-hardaway-jr,11,G-F,6-5,205,"MAR 16, 1992",31.0,9,Michigan,203501,Traded from NYK on 01/31/19
1052,1610612742,2022,00,Markieff Morris,Markieff,markieff-morris,13,F,6-9,245,"SEP 02, 1989",33.0,11,Kansas,202693,Traded from BKN on 02/06/23
1053,1610612742,2022,00,Frank Ntilikina,Frank,frank-ntilikina,21,G,6-4,200,"JUL 28, 1998",24.0,5,Strasbourg IG,1628373,
1054,1610612742,2022,00,McKinley Wright IV,McKinley,mckinley-wright-iv,23,G,5-11,192,"OCT 25, 1998",24.0,1,Colorado,1630593,
1055,1610612742,2022,00,Reggie Bullock Jr.,Reggie,reggie-bullock-jr,25,G-F,6-6,205,"MAR 16, 1991",32.0,9,North Carolina,203493,
1056,1610612742,2022,00,Christian Wood,Christian,christian-wood,35,F,6-9,214,"SEP 27, 1995",27.0,6,UNLV,1626174,
1057,1610612742,2022,00,Maxi Kleber,Maxi,maxi-kleber,42,F,6-10,240,"JAN 29, 1992",31.0,5,Bayern Munich,1628467,Signed on 07/12/17
1058,1610612742,2022,00,Davis Bertans,Davis,davis-bertans,44,F,6-10,225,"NOV 12, 1992",30.0,6,Baskonia,202722,
1059,1610612742,2022,00,Luka Doncic,Luka,luka-doncic,77,F-G,6-7,230,"FEB 28, 1999",24.0,4,Real Madrid,1629029,Draft Rights Traded from ATL on 06/21/18
1060,1610612742,2023,00,Dante Exum,Dante,dante-exum,0,G,6-5,214,"JUL 13, 1995",28.0,6,Australian Institute of Sport,203957,Signed on 07/14/23
1061,1610612742,2023,00,Brandon Williams,Brandon,brandon-williams,00,G,6-1,190,"NOV 22, 1999",24.0,1,Arizona,1630314,Signed on 12/28/23
1062,1610612742,2023,00,Jaden Hardy,Jaden,jaden-hardy,1,G,6-3,198,"JUL 05, 2002",21.0,1,NBA G League Ignite,1630702,Draft Rights Traded from SAC on 06/24/22
1063,1610612742,2023,00,Dereck Lively II,Dereck,dereck-lively-ii,2,C,7-1,230,"FEB 12, 2004",20.0,R,Duke,1641726,Draft Rights Traded from OKC on 07/06/23
1064,1610612742,2023,00,Dwight Powell,Dwight,dwight-powell,7,F-C,6-10,240,"JUL 20, 1991",32.0,9,Stanford,203939,Traded from BOS on 12/18/14
1065,1610612742,2023,00,Josh Green,Josh,josh-green,8,G,6-5,200,"NOV 16, 2000",23.0,3,Arizona,1630182,#18 Pick in 2020 Draft
1066,1610612742,2023,00,A.J. Lawson,A.J.,aj-lawson,9,G,6-6,179,"JUL 15, 2000",23.0,1,South Carolina,1630639,Signed on 12/26/22
1067,1610612742,2023,00,Tim Hardaway Jr.,Tim,tim-hardaway-jr,10,G-F,6-5,205,"MAR 16, 1992",32.0,10,Michigan,203501,Traded from NYK on 01/31/19
1068,1610612742,2023,00,Kyrie Irving,Kyrie,kyrie-irving,11,G,6-2,195,"MAR 23, 1992",32.0,12,Duke,202681,Traded from BKN on 02/06/23
1069,1610612742,2023,00,Alex Fudge,Alex,alex-fudge,17,F,6-8,200,"MAY 06, 2003",21.0,R,Florida,1641788,Signed on 03/04/24
1070,1610612742,2023,00,Olivier-Maxence Prosper,Olivier-Maxence,olivier-maxence-prosper,18,F,6-7,230,"JUL 03, 2002",21.0,R,Marquette,1641765,Draft Rights Traded from SAC on 07/06/23
1071,1610612742,2023,00,Daniel Gafford,Daniel,daniel-gafford,21,F-C,6-10,234,"OCT 01, 1998",25.0,4,Arkansas,1629655,Traded from WAS on 02/08/24
1072,1610612742,2023,00,P.J. Washington,P.J.,pj-washington,25,F,6-7,230,"AUG 23, 1998",25.0,4,Kentucky,1629023,Traded from CHA on 02/08/24
1073,1610612742,2023,00,Greg Brown III,Greg,greg-brown-iii,36,F,6-7,206,"SEP 01, 2001",22.0,2,Texas,1630535,Signed on 08/14/23
1074,1610612742,2023,00,Maxi Kleber,Maxi,maxi-kleber,42,F,6-10,240,"JAN 29, 1992",32.0,6,Bayern Munich,1628467,Signed on 07/12/17
1075,1610612742,2023,00,Derrick Jones Jr.,Derrick,derrick-jones-jr,55,F,6-6,210,"FEB 15, 1997",27.0,7,UNLV,1627884,Signed on 08/18/23
1076,1610612742,2023,00,Luka Doncic,Luka,luka-doncic,77,F-G,6-7,230,"FEB 28, 1999",25.0,5,Real Madrid,1629029,Draft Rights Traded from ATL on 06/21/18
1077,1610612742,2023,00,Markieff Morris,Markieff,markieff-morris,88,F,6-9,245,"SEP 02, 1989",34.0,12,Kansas,202693,Traded from BKN on 02/06/23
1078,1610612743,2013,00,Aaron Brooks,Aaron,aaron-brooks,0,G,6-0,161,"JAN 14, 1985",29.0,5,Oregon,201166,
1079,1610612743,2013,00,Darrell Arthur,Darrell,darrell-arthur,00,F,6-9,235,"MAR 25, 1988",26.0,5,Kansas,201589,
1080,1610612743,2013,00,Ty Lawson,Ty,ty-lawson,3,G,5-11,195,"NOV 03, 1987",26.0,4,North Carolina,201951,
1081,1610612743,2013,00,Randy Foye,Randy,randy-foye,4,G,6-4,213,"SEP 24, 1983",30.0,7,Villanova,200751,
1082,1610612743,2013,00,JJ Hickson,JJ,jj-hickson,7,C-F,6-9,242,"SEP 04, 1988",25.0,5,North Carolina State,201581,
1083,1610612743,2013,00,Danilo Gallinari,Danilo,danilo-gallinari,8,F,6-10,225,"AUG 08, 1988",25.0,5,Olimpia Milano,201568,
1084,1610612743,2013,00,Nate Robinson,Nate,nate-robinson,10,G,5-9,180,"MAY 31, 1984",30.0,8,Washington,101126,
1085,1610612743,2013,00,Anthony Randolph,Anthony,anthony-randolph,15,F,6-11,225,"JUL 15, 1989",24.0,5,Louisiana State,201576,
1086,1610612743,2013,00,Wilson Chandler,Wilson,wilson-chandler,21,F,6-8,225,"MAY 10, 1987",27.0,6,DePaul,201163,
1087,1610612743,2013,00,Jan Vesely,Jan,jan-vesely,24,F,7-0,242,"APR 24, 1990",24.0,2,Partizan,202686,
1088,1610612743,2013,00,Timofey Mozgov,Timofey,timofey-mozgov,25,C,7-1,250,"JUL 16, 1986",27.0,3,Khimki,202389,
1089,1610612743,2013,00,Quincy Miller,Quincy,quincy-miller,30,F,6-9,210,"NOV 18, 1992",21.0,1,Baylor,203113,
1090,1610612743,2013,00,JaVale McGee,JaVale,javale-mcgee,34,C,7-0,270,"JAN 19, 1988",26.0,5,Nevada,201580,
1091,1610612743,2013,00,Kenneth Faried,Kenneth,kenneth-faried,35,F,6-8,228,"NOV 19, 1989",24.0,2,Morehead State,202702,
1092,1610612743,2013,00,Evan Fournier,Evan,evan-fournier,94,G,6-6,200,"OCT 29, 1992",21.0,1,Poitiers Basket 86,203095,
1093,1610612743,2014,00,Darrell Arthur,Darrell,darrell-arthur,00,F,6-9,235,"MAR 25, 1988",27.0,6,Kansas,201589,
1094,1610612743,2014,00,Ty Lawson,Ty,ty-lawson,3,G,5-11,195,"NOV 03, 1987",27.0,5,North Carolina,201951,
1095,1610612743,2014,00,Randy Foye,Randy,randy-foye,4,G,6-4,213,"SEP 24, 1983",31.0,8,Villanova,200751,
1096,1610612743,2014,00,Will Barton,Will,will-barton,5,G,6-6,175,"JAN 06, 1991",24.0,2,Memphis,203115,
1097,1610612743,2014,00,JJ Hickson,JJ,jj-hickson,7,F-C,6-9,242,"SEP 04, 1988",26.0,6,North Carolina State,201581,
1098,1610612743,2014,00,Danilo Gallinari,Danilo,danilo-gallinari,8,F,6-10,225,"AUG 08, 1988",26.0,6,Olimpia Milano,201568,
1099,1610612743,2014,00,Erick Green,Erick,erick-green,11,G,6-4,185,"MAY 09, 1991",24.0,R,Virginia Tech,203475,
1100,1610612743,2014,00,Gary Harris,Gary,gary-harris,14,G,6-4,210,"SEP 14, 1994",20.0,R,Michigan State,203914,
1101,1610612743,2014,00,Ian Clark,Ian,ian-clark,20,G,6-3,180,"MAR 07, 1991",24.0,1,Belmont,203546,
1102,1610612743,2014,00,Wilson Chandler,Wilson,wilson-chandler,21,F,6-8,225,"MAY 10, 1987",28.0,7,DePaul,201163,
1103,1610612743,2014,00,Jamaal Franklin,Jamaal,jamaal-franklin,22,G,6-5,191,"JUL 21, 1991",23.0,1,San Diego State,203479,
1104,1610612743,2014,00,Jusuf Nurkic,Jusuf,jusuf-nurkic,23,C,6-11,280,"AUG 23, 1994",20.0,R,Cedevita,203994,
1105,1610612743,2014,00,Jameer Nelson,Jameer,jameer-nelson,28,G,6-0,190,"FEB 09, 1982",33.0,10,St. Joseph's (PA),2749,
1106,1610612743,2014,00,Kenneth Faried,Kenneth,kenneth-faried,35,F,6-8,228,"NOV 19, 1989",25.0,3,Morehead State,202702,
1107,1610612743,2014,00,Joffrey Lauvergne,Joffrey,joffrey-lauvergne,77,F-C,6-11,220,"SEP 30, 1991",23.0,R,Khimki,203530,
1108,1610612743,2015,00,Emmanuel Mudiay,Emmanuel,emmanuel-mudiay,0,G,6-5,200,"MAR 05, 1996",20.0,R,Guangdong,1626144,
1109,1610612743,2015,00,Darrell Arthur,Darrell,darrell-arthur,00,F,6-9,235,"MAR 25, 1988",28.0,6,Kansas,201589,
1110,1610612743,2015,00,Jameer Nelson,Jameer,jameer-nelson,1,G,6-0,190,"FEB 09, 1982",34.0,11,St. Joseph's (PA),2749,
1111,1610612743,2015,00,Mike Miller,Mike,mike-miller,3,G-F,6-8,218,"FEB 19, 1980",36.0,15,Florida,2034,
1112,1610612743,2015,00,Will Barton,Will,will-barton,5,F-G,6-6,175,"JAN 06, 1991",25.0,3,Memphis,203115,
1113,1610612743,2015,00,Axel Toupane,Axel,axel-toupane,6,G-F,6-7,210,"JUL 23, 1992",23.0,R,Strasbourg IG,1626253,
1114,1610612743,2015,00,Danilo Gallinari,Danilo,danilo-gallinari,8,F,6-10,225,"AUG 08, 1988",27.0,6,Olimpia Milano,201568,
1115,1610612743,2015,00,JaKarr Sampson,JaKarr,jakarr-sampson,9,G-F,6-9,214,"MAR 20, 1993",23.0,1,St. John's (NY),203960,
1116,1610612743,2015,00,D.J. Augustin,D.J.,dj-augustin,12,G,6-0,183,"NOV 10, 1987",28.0,7,Texas,201571,
1117,1610612743,2015,00,Gary Harris,Gary,gary-harris,14,G,6-4,210,"SEP 14, 1994",21.0,1,Michigan State,203914,
1118,1610612743,2015,00,Nikola Jokic,Nikola,nikola-jokic,15,C,6-10,250,"FEB 19, 1995",21.0,R,Mega Basket,203999,#41 Pick in 2014 Draft
1119,1610612743,2015,00,Wilson Chandler,Wilson,wilson-chandler,21,F,6-8,225,"MAY 10, 1987",29.0,8,DePaul,201163,
1120,1610612743,2015,00,Jusuf Nurkic,Jusuf,jusuf-nurkic,23,C,7-0,280,"AUG 23, 1994",21.0,1,Cedevita,203994,
1121,1610612743,2015,00,Kenneth Faried,Kenneth,kenneth-faried,35,F,6-8,228,"NOV 19, 1989",26.0,4,Morehead State,202702,
1122,1610612743,2015,00,Joffrey Lauvergne,Joffrey,joffrey-lauvergne,77,C-F,6-11,220,"SEP 30, 1991",24.0,1,Khimki,203530,
1123,1610612743,2016,00,Emmanuel Mudiay,Emmanuel,emmanuel-mudiay,0,G,6-5,200,"MAR 05, 1996",21.0,1,Guangdong,1626144,
1124,1610612743,2016,00,Darrell Arthur,Darrell,darrell-arthur,00,F,6-9,235,"MAR 25, 1988",29.0,7,Kansas,201589,
